age,attrition,businesstravel,department,distancefromhome,education,educationfield,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager
42,1,travel_frequently,research & development,19,3,medical,3,male,4,1,research scientist,3,divorced,2759,6,yes,12,3,4,0,7,2,3,2,2,2,2
43,0,travel_frequently,sales,15,3,life sciences,4,male,2,2,sales executive,4,married,6804,3,no,18,3,3,1,7,5,3,2,2,2,2
34,0,travel_rarely,research & development,8,2,medical,2,female,3,2,healthcare representative,3,single,6142,3,no,11,3,4,0,10,2,3,5,1,4,3
23,0,travel_rarely,research & development,9,1,medical,2,male,3,1,laboratory technician,1,married,2500,1,no,14,3,4,1,5,2,4,4,3,0,2
39,0,travel_rarely,human resources,3,3,human resources,3,female,4,2,human resources,2,married,6389,9,no,15,3,3,1,12,3,1,8,3,3,6
56,0,travel_rarely,research & development,9,3,medical,3,male,3,4,healthcare representative,4,married,11103,7,no,11,3,3,0,30,1,2,10,7,1,1
40,0,travel_rarely,research & development,2,1,medical,4,female,2,1,research scientist,4,single,2342,0,yes,20,4,4,0,5,2,2,4,2,2,3
27,0,travel_rarely,research & development,7,3,medical,4,female,2,2,healthcare representative,1,single,6811,8,no,19,3,1,0,9,2,1,7,6,0,7
29,0,travel_rarely,sales,10,3,marketing,4,male,3,1,sales representative,2,divorced,2297,1,no,14,3,4,2,2,2,3,2,2,2,2
53,0,travel_rarely,research & development,6,3,life sciences,4,male,3,2,laboratory technician,4,single,2450,2,no,17,3,4,0,19,4,3,2,2,2,2
35,0,non-travel,research & development,2,4,life sciences,4,female,3,2,healthcare representative,1,divorced,5093,2,no,11,3,1,1,16,2,4,1,0,0,0
32,0,travel_frequently,research & development,24,4,life sciences,1,male,3,2,laboratory technician,4,married,5309,1,no,15,3,4,2,10,2,3,10,8,4,7
38,0,travel_rarely,research & development,2,5,medical,4,male,3,1,research scientist,3,married,3057,6,yes,13,3,2,1,6,0,1,1,0,0,1
34,0,travel_rarely,research & development,8,5,life sciences,2,female,3,2,manufacturing director,1,divorced,5121,3,no,14,3,3,1,7,3,3,0,0,0,0
52,0,travel_rarely,sales,3,4,marketing,3,male,2,4,manager,1,married,16856,1,no,11,3,1,0,34,3,4,34,6,1,16
33,1,travel_rarely,research & development,1,4,other,4,male,3,1,research scientist,4,single,2686,1,yes,13,3,3,0,10,2,2,10,9,7,8
25,0,travel_rarely,sales,26,1,medical,3,female,3,2,sales executive,4,single,6180,1,no,23,4,2,0,6,5,2,6,5,1,4
45,0,travel_rarely,sales,2,2,technical degree,2,male,1,2,sales representative,3,single,6632,0,no,13,3,1,0,9,3,3,8,7,3,1
23,0,travel_rarely,research & development,10,1,medical,1,male,4,1,research scientist,3,single,3505,1,no,18,3,4,0,2,3,3,2,2,0,2
47,1,travel_frequently,sales,27,2,life sciences,2,female,4,2,sales executive,3,single,6397,4,yes,12,3,4,0,8,2,3,5,4,1,3
34,0,travel_rarely,sales,2,3,other,4,male,3,2,sales executive,4,single,6274,1,no,22,4,3,0,6,5,3,6,5,1,4
55,1,travel_rarely,research & development,2,3,medical,4,male,3,5,manager,1,married,19859,5,yes,13,3,4,1,24,2,3,5,2,1,4
36,0,non-travel,sales,8,4,life sciences,1,male,2,3,sales executive,1,single,7587,1,no,15,3,2,0,10,1,3,10,7,0,9
52,0,non-travel,research & development,19,4,medical,4,male,3,1,research scientist,4,married,4258,0,no,18,3,1,1,5,3,3,4,3,1,2
26,0,travel_frequently,research & development,1,2,life sciences,1,female,1,1,laboratory technician,4,divorced,4364,3,no,14,3,1,1,5,2,3,2,2,2,0
29,0,travel_rarely,research & development,27,3,medical,2,female,3,2,healthcare representative,3,married,4335,4,no,12,3,1,1,11,3,2,8,7,1,1
26,1,travel_rarely,sales,8,3,technical degree,4,male,2,2,sales executive,1,single,5326,6,no,17,3,3,0,6,2,2,4,3,1,2
34,0,travel_rarely,research & development,1,4,life sciences,2,female,4,1,research scientist,4,single,3280,2,no,16,3,3,0,10,2,3,4,2,1,3
54,0,travel_rarely,research & development,19,4,medical,4,female,3,2,manufacturing director,1,divorced,5485,9,yes,11,3,2,2,9,4,3,5,3,1,4
27,0,travel_frequently,sales,8,1,marketing,3,male,3,2,sales executive,4,married,4342,0,no,19,3,2,1,5,3,3,4,2,1,1
37,0,travel_rarely,research & development,10,1,life sciences,4,female,3,1,research scientist,1,divorced,2782,0,yes,13,3,2,2,6,3,2,5,3,4,3
38,0,travel_frequently,research & development,2,4,life sciences,1,female,4,2,manufacturing director,1,single,5980,6,yes,12,3,4,0,17,2,3,15,7,4,12
34,0,travel_rarely,research & development,2,4,medical,3,female,2,1,research scientist,1,single,4381,1,no,11,3,3,0,6,3,3,6,5,1,3
35,0,travel_rarely,sales,8,4,life sciences,1,female,3,1,sales representative,4,married,2572,1,no,16,3,2,1,3,1,2,3,2,0,2
30,0,travel_rarely,research & development,1,3,life sciences,4,male,1,1,laboratory technician,3,married,3833,3,no,21,4,3,2,7,2,3,2,2,0,2
40,0,travel_frequently,research & development,2,2,medical,3,female,4,2,healthcare representative,2,married,4244,1,no,24,4,4,1,8,2,3,8,7,3,7
34,0,travel_rarely,sales,8,2,life sciences,3,female,3,2,sales executive,1,married,6500,5,no,17,3,2,1,6,1,3,3,2,1,2
42,0,travel_frequently,research & development,8,3,life sciences,2,male,3,5,manager,4,divorced,18430,1,no,13,3,2,1,24,4,2,24,7,14,9
23,1,travel_rarely,research & development,6,3,life sciences,3,male,4,1,laboratory technician,1,married,1601,1,yes,21,4,3,2,1,2,3,0,0,0,0
24,0,non-travel,research & development,9,3,life sciences,3,male,2,1,laboratory technician,2,divorced,2694,1,no,11,3,3,3,1,4,3,1,0,0,0
52,0,travel_rarely,research & development,11,4,life sciences,4,female,3,2,laboratory technician,3,married,3149,8,no,20,4,2,1,9,3,3,5,2,1,4
50,0,travel_rarely,research & development,2,3,medical,3,male,3,4,research director,3,married,17639,5,no,16,3,4,0,30,3,3,4,3,0,3
29,1,travel_rarely,research & development,1,2,life sciences,2,female,2,1,laboratory technician,1,married,2319,1,yes,11,3,4,1,1,1,3,1,0,0,0
33,0,travel_rarely,research & development,7,3,medical,3,male,3,3,research director,3,married,11691,0,no,11,3,4,0,14,3,4,13,9,3,7
33,1,travel_rarely,sales,16,3,marketing,1,female,3,2,sales executive,1,single,5324,5,no,15,3,3,0,6,3,3,3,2,0,2
47,0,travel_rarely,research & development,2,2,other,3,female,3,4,manager,4,married,16752,1,yes,11,3,3,1,26,3,2,26,14,3,0
36,0,travel_rarely,research & development,1,3,other,3,female,3,2,manufacturing director,2,married,5228,0,no,15,3,1,1,10,2,3,9,7,0,5
29,0,travel_rarely,research & development,23,2,life sciences,3,male,4,1,research scientist,3,married,2700,1,no,24,4,3,1,10,3,3,10,7,0,7
58,1,travel_rarely,research & development,2,4,life sciences,4,male,3,5,research director,2,single,19246,7,yes,12,3,4,0,40,2,3,31,15,13,8
35,0,travel_rarely,research & development,1,4,life sciences,4,female,4,1,research scientist,3,single,2506,3,no,13,3,3,0,7,0,3,2,2,2,2
42,0,travel_rarely,research & development,1,2,life sciences,4,female,2,2,manufacturing director,4,married,6062,9,yes,13,3,4,1,8,4,3,4,3,0,2
28,1,travel_rarely,research & development,2,4,medical,3,male,3,1,research scientist,3,single,4382,6,no,17,3,4,0,5,3,2,2,2,2,1
36,0,travel_rarely,human resources,13,3,human resources,3,male,3,1,human resources,2,married,2143,4,no,13,3,2,1,8,2,3,5,2,0,4
32,0,travel_rarely,research & development,4,3,life sciences,3,female,2,2,manufacturing director,3,married,6162,1,no,12,3,3,1,14,3,3,14,13,6,8
40,0,travel_frequently,research & development,16,4,medical,1,male,2,2,laboratory technician,3,single,5094,6,no,14,3,4,0,10,6,3,1,0,0,0
30,0,travel_rarely,research & development,2,3,medical,3,female,2,2,manufacturing director,4,single,6877,5,yes,24,4,2,0,12,4,2,0,0,0,0
45,0,travel_rarely,research & development,2,3,life sciences,2,female,2,1,research scientist,3,single,2274,1,no,14,3,4,0,1,3,3,1,0,0,0
42,0,travel_rarely,research & development,29,3,life sciences,2,male,3,2,manufacturing director,2,married,4434,1,no,13,3,4,1,10,3,2,9,8,7,8
38,0,travel_frequently,research & development,12,3,life sciences,1,male,2,2,healthcare representative,1,divorced,6288,2,no,15,3,3,1,13,3,2,4,3,1,2
34,0,travel_frequently,research & development,16,4,life sciences,3,female,2,1,research scientist,4,single,2553,1,no,16,3,3,0,6,3,3,5,2,1,3
49,1,travel_rarely,sales,11,3,marketing,3,female,3,3,sales executive,4,married,7654,1,no,18,3,1,2,9,3,4,9,8,7,7
55,1,travel_rarely,sales,2,1,medical,3,male,3,2,sales executive,4,single,5160,4,no,16,3,3,0,12,3,2,9,7,7,3
43,0,travel_rarely,research & development,14,2,life sciences,2,male,3,4,research director,1,married,17159,6,no,24,4,3,1,22,3,3,4,1,1,0
27,0,travel_rarely,research & development,5,1,technical degree,3,male,2,3,research director,4,divorced,12808,1,yes,16,3,2,1,9,3,3,9,8,0,8
35,0,travel_rarely,research & development,7,3,other,3,male,3,3,manufacturing director,3,single,10221,3,no,21,4,2,0,17,3,4,8,5,1,6
28,0,travel_rarely,sales,2,4,marketing,2,female,3,2,sales executive,2,married,4779,1,yes,20,4,1,0,8,2,3,8,7,7,5
34,0,travel_rarely,human resources,3,2,human resources,3,male,3,1,human resources,4,married,3737,0,no,19,3,3,1,4,1,1,3,2,0,2
26,1,travel_frequently,research & development,5,2,medical,3,female,2,1,research scientist,3,married,2366,1,yes,14,3,1,1,8,2,3,8,7,1,7
27,0,non-travel,research & development,3,3,medical,4,male,3,1,research scientist,4,married,1706,1,no,11,3,3,3,0,6,2,0,0,0,0
51,0,travel_rarely,sales,26,4,marketing,1,female,3,4,manager,3,married,16307,2,no,14,3,3,1,29,2,2,20,6,4,17
44,0,travel_rarely,research & development,4,3,medical,4,male,3,2,healthcare representative,2,single,5933,9,no,12,3,4,0,10,2,2,5,2,2,3
25,0,travel_rarely,research & development,2,1,medical,1,male,4,1,research scientist,1,single,3424,7,no,13,3,3,0,6,3,2,4,3,0,1
33,0,travel_rarely,sales,1,3,medical,1,male,4,2,sales executive,1,divorced,4037,1,no,22,4,1,1,9,5,3,9,8,0,8
35,0,travel_rarely,research & development,27,1,medical,3,female,2,1,research scientist,1,single,2559,1,no,11,3,4,0,6,3,2,6,5,1,1
36,0,travel_rarely,sales,1,2,life sciences,2,male,3,2,sales executive,4,married,6201,1,yes,14,3,4,1,18,1,2,18,14,4,11
32,0,travel_rarely,sales,13,4,life sciences,2,male,3,2,sales executive,4,divorced,4403,2,no,11,3,3,1,8,3,2,5,2,0,3
30,0,travel_frequently,research & development,5,4,life sciences,2,male,2,1,research scientist,4,divorced,3761,9,no,12,3,2,1,10,3,2,5,4,0,3
53,0,travel_rarely,sales,7,2,marketing,1,female,2,3,sales executive,4,married,10934,7,yes,18,3,4,1,35,3,3,5,2,0,4
45,0,travel_rarely,sales,9,3,marketing,4,male,3,3,sales executive,1,divorced,10761,4,yes,12,3,3,1,18,2,3,5,4,0,2
32,0,travel_rarely,research & development,8,2,medical,3,female,4,2,research scientist,3,married,5175,5,no,12,3,3,1,9,3,2,5,3,1,3
52,0,travel_frequently,research & development,25,4,medical,3,female,2,4,manufacturing director,4,married,13826,3,no,22,4,3,0,31,3,3,9,8,0,0
37,0,travel_rarely,sales,16,4,marketing,4,male,2,2,sales executive,3,divorced,6334,4,no,19,3,4,2,9,2,3,1,0,0,0
28,0,travel_rarely,human resources,8,2,medical,2,male,2,1,human resources,4,divorced,4936,1,no,13,3,4,1,6,6,3,5,1,0,4
22,0,travel_rarely,research & development,1,2,life sciences,4,male,2,2,manufacturing director,4,married,4775,6,no,22,4,1,2,4,2,1,2,2,2,2
44,0,travel_rarely,research & development,8,4,life sciences,1,male,4,1,laboratory technician,4,married,2818,2,yes,24,4,3,1,10,2,2,3,2,0,2
42,0,travel_frequently,research & development,2,1,medical,2,male,3,1,research scientist,4,single,2515,5,yes,14,3,4,0,8,2,3,2,1,2,2
36,0,travel_rarely,human resources,8,3,life sciences,1,male,2,1,human resources,1,married,2342,0,no,21,4,3,0,6,3,3,5,4,0,3
25,0,travel_rarely,sales,3,1,other,3,male,3,2,sales executive,1,married,4194,1,yes,18,3,4,0,5,3,3,5,3,0,3
35,0,travel_rarely,research & development,9,3,life sciences,4,female,2,3,manufacturing director,3,married,10685,1,yes,20,4,2,1,17,2,3,17,14,5,15
35,1,travel_frequently,research & development,25,4,life sciences,4,female,3,1,research scientist,2,divorced,2022,1,yes,19,3,1,1,10,3,2,10,2,7,8
32,0,non-travel,research & development,1,3,life sciences,4,male,3,1,laboratory technician,4,divorced,2314,0,no,12,3,2,1,4,2,3,3,0,0,2
25,0,travel_rarely,sales,4,1,marketing,3,male,2,2,sales executive,1,married,4256,1,no,12,3,1,0,5,1,4,5,2,0,3
49,0,travel_rarely,research & development,1,3,technical degree,3,female,3,1,research scientist,1,married,3580,2,no,16,3,2,1,7,2,3,4,2,0,2
24,0,non-travel,research & development,4,1,life sciences,1,male,2,1,laboratory technician,4,married,3162,0,no,17,3,4,0,6,2,2,5,2,3,4
32,0,travel_frequently,sales,5,2,life sciences,2,male,3,2,sales executive,2,married,6524,1,no,14,3,4,1,10,3,3,10,8,5,3
38,0,travel_rarely,sales,9,3,marketing,2,male,2,1,sales representative,2,married,2899,0,no,19,3,4,1,3,3,3,2,2,1,2
42,0,travel_rarely,research & development,3,3,life sciences,3,female,4,2,laboratory technician,4,married,5231,2,yes,13,3,2,1,17,1,2,5,3,1,3
31,0,travel_rarely,research & development,11,4,life sciences,4,male,3,1,research scientist,4,married,2356,3,yes,19,3,2,1,8,2,3,6,4,0,2
29,1,travel_rarely,sales,1,3,medical,2,female,2,1,sales representative,3,divorced,2800,6,yes,19,3,3,3,5,3,3,3,2,0,2
53,0,travel_rarely,sales,8,3,marketing,1,male,3,4,sales executive,4,married,11836,5,no,14,3,3,1,28,3,3,2,0,2,2
35,0,travel_rarely,research & development,25,3,technical degree,4,male,2,3,manufacturing director,2,married,10903,3,no,16,3,1,0,16,2,3,13,10,4,8
37,0,travel_frequently,sales,21,2,medical,3,female,3,1,sales representative,4,married,2973,5,no,15,3,2,1,10,3,3,5,4,0,0
53,0,travel_rarely,research & development,23,4,life sciences,4,female,3,4,research director,4,single,14275,6,no,18,3,3,0,33,0,3,12,9,3,8
43,0,travel_frequently,research & development,1,3,life sciences,4,female,3,2,healthcare representative,4,married,5562,4,no,13,3,2,1,12,2,2,5,2,2,2
47,0,travel_rarely,sales,2,2,marketing,3,female,3,2,sales executive,4,married,4537,0,yes,22,4,1,1,8,2,3,7,6,7,7
37,0,non-travel,sales,19,2,medical,1,male,3,3,sales executive,2,single,7642,1,yes,13,3,4,0,10,2,3,10,0,0,9
50,0,non-travel,research & development,2,4,life sciences,1,male,3,4,manager,1,divorced,17924,1,no,11,3,4,1,31,3,3,31,6,14,7
39,0,travel_rarely,human resources,2,3,life sciences,4,female,2,2,human resources,4,married,5204,8,no,11,3,3,2,13,2,3,5,4,0,4
33,0,travel_rarely,human resources,3,2,human resources,4,male,3,1,human resources,2,divorced,2277,3,yes,11,3,3,1,7,4,4,4,3,0,3
32,1,travel_rarely,research & development,25,4,life sciences,1,male,3,1,laboratory technician,4,single,2795,1,yes,24,4,3,0,1,2,1,1,0,0,1
29,0,travel_rarely,research & development,7,1,medical,1,female,2,1,laboratory technician,4,divorced,2532,6,no,14,3,3,3,8,5,3,4,3,0,3
44,0,travel_rarely,research & development,9,2,life sciences,2,male,3,1,research scientist,1,married,2559,1,yes,13,3,4,0,8,0,3,8,7,7,1
28,0,travel_rarely,sales,5,4,medical,1,male,3,2,sales executive,4,single,4908,1,no,14,3,2,0,4,3,3,4,2,0,2
58,1,travel_frequently,research & development,2,1,life sciences,4,male,2,1,laboratory technician,4,divorced,2380,9,yes,14,3,4,1,3,3,2,1,0,0,0
43,0,travel_rarely,research & development,8,3,life sciences,1,female,3,2,manufacturing director,2,divorced,4765,4,no,21,4,3,1,4,2,4,1,0,0,0
20,1,travel_rarely,sales,2,3,medical,3,female,2,1,sales representative,3,single,2044,1,no,13,3,4,0,2,3,2,2,2,0,2
21,1,travel_rarely,research & development,18,1,other,4,female,3,1,research scientist,4,single,2693,1,no,19,3,1,0,1,3,2,1,0,0,0
36,0,travel_rarely,research & development,14,1,life sciences,3,male,3,2,healthcare representative,4,married,6586,0,yes,17,3,1,1,17,2,2,16,8,4,11
47,0,travel_rarely,sales,2,4,life sciences,4,female,2,1,sales representative,4,single,3294,1,yes,18,3,1,0,3,3,2,3,2,1,2
22,1,travel_rarely,research & development,3,1,life sciences,2,female,3,2,manufacturing director,3,married,4171,0,yes,19,3,1,1,4,3,4,3,2,0,2
41,1,travel_rarely,research & development,2,4,life sciences,2,female,1,1,laboratory technician,4,divorced,2778,4,yes,13,3,3,1,10,1,2,7,7,1,0
28,0,travel_rarely,research & development,9,3,medical,3,female,3,1,research scientist,3,divorced,2377,5,no,18,3,2,1,6,2,3,2,2,2,2
39,1,travel_rarely,research & development,6,3,medical,4,male,3,1,laboratory technician,1,married,2404,7,yes,21,4,4,0,8,2,1,2,2,2,2
27,0,travel_rarely,research & development,4,3,life sciences,2,female,3,1,research scientist,3,single,2318,1,no,19,3,3,0,1,2,3,1,1,0,0
34,0,travel_rarely,research & development,10,3,life sciences,2,male,3,1,laboratory technician,2,divorced,2008,1,no,14,3,2,2,1,3,3,1,0,1,0
42,0,travel_rarely,sales,14,2,medical,3,female,2,2,sales executive,3,single,6244,7,no,17,3,1,0,10,6,3,5,4,0,3
33,0,travel_rarely,research & development,1,4,other,3,male,2,1,research scientist,1,single,2799,3,yes,11,3,2,0,6,1,3,3,2,0,2
58,0,travel_rarely,research & development,5,3,technical degree,3,female,2,3,healthcare representative,2,divorced,10552,2,yes,13,3,4,1,24,3,3,6,0,0,4
31,0,travel_rarely,sales,7,4,life sciences,2,male,2,1,sales representative,3,married,2329,3,no,15,3,2,0,13,2,4,7,7,5,2
35,0,travel_rarely,research & development,21,1,life sciences,4,female,3,2,healthcare representative,4,married,4014,1,yes,25,4,4,1,10,2,1,10,6,0,7
49,0,travel_rarely,research & development,8,2,other,1,female,3,3,laboratory technician,2,married,7403,4,no,11,3,3,1,29,3,2,26,9,1,7
48,0,travel_rarely,research & development,20,4,medical,4,male,3,1,research scientist,3,married,2259,4,no,17,3,1,2,13,2,2,0,0,0,0
31,0,non-travel,sales,20,2,marketing,4,female,3,2,sales executive,3,married,6932,1,no,13,3,4,1,9,2,2,9,8,0,0
36,0,travel_rarely,research & development,7,4,other,2,male,3,1,research scientist,4,single,4678,2,no,18,3,3,0,8,6,3,6,2,0,1
38,0,travel_rarely,research & development,1,3,technical degree,4,female,3,3,research director,1,married,13582,1,no,13,3,2,1,15,3,3,15,12,5,11
32,0,non-travel,research & development,1,3,life sciences,3,female,2,1,laboratory technician,2,married,2332,6,no,20,4,3,0,5,3,3,3,0,0,2
25,1,travel_rarely,sales,19,2,marketing,3,male,2,1,sales representative,2,married,2413,1,yes,18,3,3,3,1,2,3,1,0,0,0
40,0,travel_rarely,sales,10,4,marketing,1,male,2,3,sales executive,2,divorced,9705,2,no,12,3,2,1,11,2,2,1,0,0,0
26,0,travel_frequently,sales,1,3,medical,3,male,2,2,sales executive,1,single,4294,1,no,12,3,2,0,7,2,3,7,7,0,7
41,0,travel_rarely,research & development,6,3,medical,4,male,3,1,laboratory technician,1,single,4721,2,yes,13,3,3,0,20,3,3,18,13,2,17
36,0,travel_rarely,research & development,2,4,medical,3,male,3,1,laboratory technician,3,single,2519,4,no,21,4,3,0,16,6,3,11,8,3,9
19,1,travel_rarely,sales,21,3,other,4,male,2,1,sales representative,2,single,2121,1,yes,13,3,2,0,1,3,4,1,0,0,0
20,1,travel_rarely,research & development,4,3,technical degree,1,male,3,1,laboratory technician,1,single,2973,1,no,19,3,2,0,1,2,3,1,0,0,0
31,0,travel_rarely,research & development,12,3,medical,4,female,3,2,healthcare representative,4,married,5855,0,yes,11,3,3,2,10,2,1,9,7,8,5
40,0,travel_frequently,research & development,9,4,medical,4,male,3,1,research scientist,2,divorced,3617,8,yes,14,3,4,1,3,2,3,1,1,0,0
32,0,travel_rarely,research & development,3,4,medical,3,female,3,2,manufacturing director,1,married,6725,1,no,12,3,3,1,8,2,4,8,7,6,3
36,1,travel_rarely,sales,3,1,life sciences,3,male,2,3,sales executive,4,married,10325,1,yes,11,3,1,1,16,6,3,16,7,3,7
33,0,travel_rarely,research & development,1,3,life sciences,2,female,2,2,healthcare representative,4,single,6949,0,no,14,3,1,0,6,3,3,5,0,1,4
37,1,travel_rarely,sales,1,4,life sciences,1,male,2,3,sales executive,3,married,10609,5,no,11,3,3,0,17,2,1,14,1,11,7
45,0,non-travel,research & development,4,2,life sciences,3,male,3,2,laboratory technician,2,married,4447,1,no,12,3,2,0,9,5,2,9,7,0,8
29,0,travel_frequently,sales,20,3,technical degree,3,female,3,1,sales representative,4,married,2157,1,no,15,3,2,1,3,5,3,3,1,0,2
35,0,travel_rarely,sales,18,3,medical,3,female,3,2,sales executive,3,married,4601,1,no,16,3,2,0,5,3,3,5,2,1,0
52,0,travel_rarely,research & development,1,2,life sciences,4,male,3,4,manager,4,married,17099,2,no,15,3,2,1,26,2,2,9,8,7,8
58,1,travel_rarely,research & development,2,3,technical degree,4,male,3,1,research scientist,3,single,2479,4,no,24,4,1,0,7,4,3,1,0,0,0
53,0,travel_rarely,sales,2,2,medical,3,male,3,4,manager,3,divorced,14852,6,no,13,3,3,1,22,3,4,17,13,15,2
30,0,travel_rarely,sales,8,2,other,3,male,3,3,sales executive,3,divorced,7264,5,no,11,3,1,1,10,2,4,8,4,7,7
38,0,non-travel,sales,10,3,technical degree,3,female,3,2,sales executive,4,single,5666,1,yes,13,3,2,0,6,1,3,5,3,1,3
